start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,mouseDown,fixationSource,fixationTarget,state
1402483361015,1402483361515,0,0,0,0,1,0,0,H6
1402483361515,1402483362015,0,0,0,0,0,0,1,H3
1402483362015,1402483362515,0,0,0,0,0,0,0,H9
1402483362515,1402483363015,1,0,0,0,0,0,0,H3
1402483363015,1402483363515,0,0,0,0,0,0,1,H3
1402483363515,1402483364015,0,0,0,0,0,0,2,H3
1402483364015,1402483364515,0,0,0,0,0,0,3,H3
1402483364515,1402483365015,0,0,0,0,0,2,0,H1
1402483365015,1402483365515,0,0,0,0,0,2,0,H1
1402483365515,1402483366015,0,0,0,0,0,0,0,H9
1402483366015,1402483366515,0,0,0,0,0,0,0,H9
1402483366515,1402483367015,0,0,0,0,0,1,0,H1
1402483367015,1402483367515,0,0,0,0,0,2,0,H1
1402483367515,1402483368015,0,0,0,0,0,0,0,H9
1402483368015,1402483368515,0,0,0,0,1,1,0,H1
1402483368515,1402483369015,0,0,0,0,0,0,0,H9
1402483369015,1402483369515,0,0,0,0,0,1,0,H1
1402483369515,1402483370015,0,0,0,0,1,1,0,H1
1402483370015,1402483370515,0,0,0,0,0,0,0,H9
1402483370515,1402483371015,0,0,0,0,0,0,0,H9
1402483371015,1402483371515,0,0,0,0,0,0,0,H9
1402483371515,1402483372015,0,0,0,0,0,0,0,H9
1402483372015,1402483372515,0,0,0,0,0,0,0,H9
1402483372515,1402483373015,0,0,0,0,0,0,0,H9
1402483373015,1402483373515,0,0,0,0,0,0,0,H9
1402483373515,1402483374015,0,0,0,0,0,0,0,H9
1402483374015,1402483374515,0,0,0,0,0,0,0,H9
1402483374515,1402483375015,0,0,0,0,0,0,0,H9
1402483375015,1402483375515,0,0,0,0,0,0,0,H9
1402483375515,1402483376015,0,0,0,0,0,0,0,H9
1402483376015,1402483376515,0,0,0,0,0,0,0,H9
1402483376515,1402483377015,0,0,0,0,0,0,0,H9
1402483377015,1402483377515,0,0,0,0,0,0,0,H9
1402483377515,1402483378015,0,0,0,0,0,0,0,H9
1402483378015,1402483378515,0,0,0,0,0,0,0,H9
1402483378515,1402483379015,0,0,0,0,0,0,0,H9
1402483379015,1402483379515,0,0,0,0,0,0,1,H3
1402483379515,1402483380015,0,0,0,0,0,0,1,H3
1402483380015,1402483380515,0,0,0,0,0,0,1,H3
1402483380515,1402483381015,0,0,0,0,0,0,2,H3
1402483381015,1402483381515,0,0,0,0,0,0,2,H3
1402483381515,1402483382015,0,0,0,0,0,0,0,H9
1402483382015,1402483382515,0,0,0,0,1,0,0,H6
1402483382515,1402483383015,0,0,0,0,1,0,0,H6
1402483383015,1402483383515,1,0,0,0,0,0,1,H3
1402483383515,1402483384015,2,0,0,0,0,0,0,H3
1402483384015,1402483384515,2,0,0,0,0,0,0,H3
1402483384515,1402483385015,0,1,0,0,0,0,0,H8
1402483385015,1402483385515,0,0,0,0,0,0,1,H3
1402483385515,1402483386015,0,1,0,0,0,0,1,H8
1402483386015,1402483386515,0,0,0,0,0,0,1,H3
1402483386515,1402483387015,0,0,0,0,0,0,0,H9
1402483387015,1402483387515,0,0,0,0,0,0,0,H9
1402483387515,1402483388015,1,0,0,0,1,0,1,H1
1402483388015,1402483388515,0,0,0,0,0,0,0,H9
1402483388515,1402483389015,3,0,0,0,0,0,0,H3
1402483389015,1402483389515,3,0,0,0,0,0,0,H3
1402483389515,1402483390015,2,0,0,0,0,0,0,H3
1402483390015,1402483390515,0,0,0,0,0,0,2,H3
1402483390515,1402483391015,0,0,0,0,0,0,2,H3
1402483391015,1402483391515,0,0,0,0,0,3,0,H1
1402483391515,1402483392015,0,0,0,0,0,1,0,H1
1402483392015,1402483392515,0,0,0,0,0,0,1,H3
1402483392515,1402483393015,0,0,0,0,1,0,2,H6
1402483393015,1402483393515,1,0,0,0,0,0,0,H3
1402483393515,1402483394015,0,0,0,0,0,0,2,H3
1402483394015,1402483394515,0,0,0,0,0,0,1,H3
1402483394515,1402483395015,2,0,0,0,0,0,0,H3
1402483395015,1402483395515,1,0,0,0,0,0,2,H3
1402483395515,1402483396015,0,0,0,0,0,0,2,H3
1402483396015,1402483396515,0,0,0,0,0,0,2,H3
1402483396515,1402483397015,0,0,0,0,0,0,0,H9
1402483397015,1402483397515,0,0,0,0,0,0,0,H9
1402483397515,1402483398015,0,0,0,0,1,0,3,H6
1402483398015,1402483398515,0,0,0,0,0,0,1,H3
1402483398515,1402483399015,0,0,0,0,0,2,1,H1
1402483399015,1402483399515,0,0,0,0,0,0,2,H3
1402483399515,1402483400015,0,0,0,0,1,0,1,H6
1402483400015,1402483400515,0,0,0,0,0,0,1,H3
1402483400515,1402483401015,0,0,0,0,0,0,1,H3
1402483401015,1402483401515,0,0,0,0,0,0,2,H3
1402483401515,1402483402015,0,0,0,0,0,0,2,H3
1402483402015,1402483402515,0,0,0,0,0,0,2,H3
1402483402515,1402483403015,0,0,0,0,0,0,2,H3
1402483403015,1402483403515,0,0,0,0,0,0,2,H3
1402483403515,1402483404015,0,0,0,0,1,0,1,H6
1402483404015,1402483404515,0,0,0,0,0,0,2,H3
1402483404515,1402483405015,0,0,0,0,0,0,0,H9
1402483405015,1402483405515,0,0,0,0,1,0,1,H6
1402483405515,1402483406015,0,0,0,0,0,0,0,H9
1402483406015,1402483406515,0,0,0,0,0,0,0,H9
1402483406515,1402483407015,0,0,0,0,0,0,1,H3
1402483407015,1402483407515,0,0,0,0,0,0,2,H3
1402483407515,1402483408015,1,0,0,0,0,0,0,H3
1402483408015,1402483408515,0,0,0,0,1,0,0,H6
1402483408515,1402483409015,0,0,0,0,0,0,1,H3
1402483409015,1402483409515,0,0,0,0,0,0,1,H3
1402483409515,1402483410015,0,1,0,0,0,0,1,H8
1402483410015,1402483410515,0,0,0,0,0,0,2,H3
1402483410515,1402483411015,0,0,0,0,0,0,2,H3
1402483411015,1402483411515,0,0,0,0,0,0,2,H3
1402483411515,1402483412015,1,0,0,0,0,0,0,H3
1402483412015,1402483412515,0,0,0,0,0,0,0,H9
1402483412515,1402483413015,0,0,0,0,1,0,2,H6
1402483413015,1402483413515,0,0,0,0,0,0,1,H3
1402483413515,1402483414015,0,0,0,0,0,0,0,H9
1402483414015,1402483414515,0,0,0,0,0,0,1,H3
1402483414515,1402483415015,0,0,0,0,0,0,1,H3
1402483415015,1402483415515,0,1,0,0,0,0,0,H8
1402483415515,1402483416015,0,1,0,0,0,0,2,H8
1402483416015,1402483416515,0,0,0,0,0,0,1,H3
1402483416515,1402483417015,0,0,0,0,0,0,1,H3
1402483417015,1402483417515,0,0,0,0,0,0,2,H3
1402483417515,1402483418015,0,0,0,0,0,0,0,H9
1402483418015,1402483418515,0,0,0,0,1,0,1,H6
1402483418515,1402483419015,0,0,0,0,0,0,1,H3
1402483419015,1402483419515,0,1,0,0,0,0,0,H8
1402483419515,1402483420015,0,1,0,0,0,0,0,H8
1402483420015,1402483420515,0,0,0,0,0,0,1,H3
1402483420515,1402483421015,2,0,0,0,0,0,0,H3
1402483421015,1402483421515,3,0,0,0,0,0,0,H3
1402483421515,1402483422015,4,0,0,0,0,0,0,H3
