start,end,keyDownNormal,keyDownDel,keyDownCtrl,keyDownNav,state
1371378706403,1371378706903,0,1,0,0,H4
1371378706903,1371378707403,0,0,0,0,H2
1371378707403,1371378707903,3,0,0,0,H3
1371378707903,1371378708403,4,0,0,0,H3
1371378708403,1371378708903,1,0,0,0,H3
1371378708903,1371378709403,0,3,0,0,H4
1371378709403,1371378709903,0,3,0,0,H4
1371378709903,1371378710403,0,2,0,0,H4
1371378710403,1371378710903,0,1,0,0,H4
1371378710903,1371378711403,0,1,0,0,H4
1371378711403,1371378711903,0,4,0,0,H4
1371378711903,1371378712403,0,1,0,0,H4
1371378712403,1371378712903,0,0,0,0,H2
1371378712903,1371378713403,0,0,0,0,H2
1371378713403,1371378713903,0,0,0,0,H2
1371378713903,1371378714403,0,0,0,0,H2
1371378714403,1371378714903,0,0,0,0,H2
1371378714903,1371378715403,0,0,0,0,H2
1371378715403,1371378715903,0,0,0,0,H2
1371378715903,1371378716403,0,0,0,0,H2
1371378716403,1371378716903,0,0,0,0,H2
1371378716903,1371378717403,0,0,0,0,H2
1371378717403,1371378717903,0,0,0,0,H2
1371378717903,1371378718403,0,0,0,0,H2
1371378718403,1371378718903,0,0,0,0,H2
1371378718903,1371378719403,0,0,0,0,H2
1371378719403,1371378719903,0,0,0,0,H2
1371378719903,1371378720403,0,0,0,0,H2
1371378720403,1371378720903,0,0,0,0,H2
1371378720903,1371378721403,0,0,0,0,H2
1371378721403,1371378721903,0,0,0,0,H2
1371378721903,1371378722403,0,0,0,0,H2
1371378722403,1371378722903,0,0,0,0,H2
1371378722903,1371378723403,0,0,0,0,H2
1371378723403,1371378723903,0,0,0,0,H2
1371378723903,1371378724403,0,0,0,0,H2
1371378724403,1371378724903,0,0,0,0,H2
1371378724903,1371378725403,0,0,0,0,H2
1371378725403,1371378725903,0,0,0,0,H2
1371378725903,1371378726403,0,0,0,0,H2
1371378726403,1371378726903,0,0,0,0,H2
1371378726903,1371378727403,0,0,0,0,H2
1371378727403,1371378727903,0,0,0,0,H2
1371378727903,1371378728403,0,0,0,0,H2
1371378728403,1371378728903,0,0,0,0,H2
1371378728903,1371378729403,0,0,0,0,H2
1371378729403,1371378729903,0,0,0,0,H2
1371378729903,1371378730403,0,0,0,0,H2
1371378730403,1371378730903,0,0,0,0,H2
1371378730903,1371378731403,0,0,0,0,H2
1371378731403,1371378731903,0,0,0,0,H2
1371378731903,1371378732403,0,0,0,0,H2
1371378732403,1371378732903,0,0,0,0,H2
1371378732903,1371378733403,0,0,0,0,H2
1371378733403,1371378733903,0,0,0,0,H2
1371378733903,1371378734403,0,0,0,0,H2
1371378734403,1371378734903,1,0,0,0,H3
1371378734903,1371378735403,4,0,0,0,H3
1371378735403,1371378735903,3,0,0,0,H3
1371378735903,1371378736403,0,1,0,0,H4
1371378736403,1371378736903,4,0,0,0,H3
1371378736903,1371378737403,3,0,0,0,H3
1371378737403,1371378737903,2,0,0,0,H3
1371378737903,1371378738403,4,0,0,0,H3
1371378738403,1371378738903,1,1,0,0,H4
1371378738903,1371378739403,3,0,0,0,H3
1371378739403,1371378739903,1,0,0,0,H3
1371378739903,1371378740403,0,1,0,0,H4
1371378740403,1371378740903,0,0,0,0,H2
1371378740903,1371378741403,0,0,0,0,H2
1371378741403,1371378741903,0,0,0,0,H2
1371378741903,1371378742403,0,0,0,0,H2
1371378742403,1371378742903,0,0,0,0,H2
1371378742903,1371378743403,0,0,0,0,H2
1371378743403,1371378743903,0,0,0,0,H2
1371378743903,1371378744403,0,0,0,0,H2
1371378744403,1371378744903,0,0,0,0,H2
1371378744903,1371378745403,0,0,0,0,H2
1371378745403,1371378745903,0,0,0,0,H2
1371378745903,1371378746403,0,0,0,0,H2
1371378746403,1371378746903,0,0,0,0,H2
1371378746903,1371378747403,0,0,0,0,H2
1371378747403,1371378747903,0,0,0,0,H2
1371378747903,1371378748403,0,0,0,0,H2
1371378748403,1371378748903,0,0,0,0,H2
1371378748903,1371378749403,0,0,0,0,H2
1371378749403,1371378749903,0,0,0,0,H2
1371378749903,1371378750403,0,0,0,0,H2
1371378750403,1371378750903,0,0,0,0,H2
1371378750903,1371378751403,0,0,0,0,H2
1371378751403,1371378751903,0,0,0,0,H2
1371378751903,1371378752403,0,0,0,0,H2
1371378752403,1371378752903,0,0,0,0,H2
1371378752903,1371378753403,0,0,0,0,H2
1371378753403,1371378753903,0,0,0,0,H2
1371378753903,1371378754403,0,0,0,0,H2
1371378754403,1371378754903,0,0,0,0,H2
1371378754903,1371378755403,0,0,0,0,H2
1371378755403,1371378755903,0,0,0,0,H2
1371378755903,1371378756403,0,0,0,0,H2
1371378756403,1371378756903,1,0,0,0,H3
1371378756903,1371378757403,2,0,0,0,H3
1371378757403,1371378757903,3,0,0,0,H3
1371378757903,1371378758403,3,0,0,0,H3
1371378758403,1371378758903,1,0,0,0,H3
1371378758903,1371378759403,2,0,0,0,H3
1371378759403,1371378759903,1,0,0,0,H3
1371378759903,1371378760403,0,3,0,0,H4
1371378760403,1371378760903,4,0,0,0,H3
1371378760903,1371378761403,4,0,0,0,H3
1371378761403,1371378761903,4,0,0,0,H3
1371378761903,1371378762403,3,0,0,0,H3
1371378762403,1371378762903,1,0,0,0,H3
1371378762903,1371378763403,0,0,0,0,H2
1371378763403,1371378763903,0,0,0,0,H2
1371378763903,1371378764403,0,0,0,0,H2
1371378764403,1371378764903,0,0,0,0,H2
1371378764903,1371378765403,0,0,0,0,H2
1371378765403,1371378765903,0,0,0,0,H2
1371378765903,1371378766403,0,0,0,0,H2
1371378766403,1371378766903,0,0,0,0,H2
1371378766903,1371378767403,0,0,0,0,H2
1371378767403,1371378767903,0,0,0,0,H2
1371378767903,1371378768403,0,0,0,0,H2
1371378768403,1371378768903,0,0,0,0,H2
1371378768903,1371378769403,0,0,0,0,H2
1371378769403,1371378769903,0,0,0,0,H2
1371378769903,1371378770403,0,0,0,0,H2
1371378770403,1371378770903,0,0,0,0,H2
1371378770903,1371378771403,0,0,0,0,H2
1371378771403,1371378771903,0,0,0,0,H2
1371378771903,1371378772403,0,0,0,0,H2
1371378772403,1371378772903,0,0,0,0,H2
1371378772903,1371378773403,0,0,0,0,H2
1371378773403,1371378773903,0,0,0,0,H2
1371378773903,1371378774403,0,0,0,0,H2
1371378774403,1371378774903,0,0,0,0,H2
1371378774903,1371378775403,3,0,0,0,H3
1371378775403,1371378775903,3,0,0,0,H3
1371378775903,1371378776403,0,0,0,0,H2
1371378776403,1371378776903,2,0,0,0,H3
1371378776903,1371378777403,2,0,0,0,H3
1371378777403,1371378777903,1,0,0,0,H3
1371378777903,1371378778403,3,0,0,0,H3
1371378778403,1371378778903,4,0,0,0,H3
1371378778903,1371378779403,0,0,0,0,H2
1371378779403,1371378779903,1,0,0,0,H3
1371378779903,1371378780403,3,0,0,0,H3
1371378780403,1371378780903,4,0,0,0,H3
1371378780903,1371378781403,2,0,0,0,H3
1371378781403,1371378781903,0,0,0,0,H2
1371378781903,1371378782403,0,0,0,0,H2
1371378782403,1371378782903,0,0,0,0,H2
1371378782903,1371378783403,0,0,0,0,H2
1371378783403,1371378783903,0,0,0,0,H2
1371378783903,1371378784403,0,0,0,0,H2
1371378784403,1371378784903,0,0,0,0,H2
1371378784903,1371378785403,0,0,0,0,H2
1371378785403,1371378785903,0,0,0,0,H2
1371378785903,1371378786403,0,0,0,0,H2
1371378786403,1371378786903,0,0,0,0,H2
1371378786903,1371378787403,0,0,0,0,H2
1371378787403,1371378787903,0,0,0,0,H2
1371378787903,1371378788403,1,0,0,0,H3
1371378788403,1371378788903,2,0,0,0,H3
1371378788903,1371378789403,4,0,0,0,H3
1371378789403,1371378789903,4,0,0,0,H3
1371378789903,1371378790403,4,0,0,0,H3
1371378790403,1371378790903,2,0,0,0,H3
1371378790903,1371378791403,0,0,0,0,H2
1371378791403,1371378791903,0,0,0,0,H2
1371378791903,1371378792403,0,0,0,0,H2
1371378792403,1371378792903,0,0,0,0,H2
1371378792903,1371378793403,0,0,0,0,H2
1371378793403,1371378793903,0,0,0,0,H2
1371378793903,1371378794403,0,0,0,0,H2
1371378794403,1371378794903,0,1,0,0,H4
1371378794903,1371378795403,0,2,0,0,H4
1371378795403,1371378795903,4,0,0,0,H3
1371378795903,1371378796403,3,0,0,0,H3
1371378796403,1371378796903,3,0,0,0,H3
1371378796903,1371378797403,4,0,0,0,H3
1371378797403,1371378797903,3,0,0,0,H3
1371378797903,1371378798403,2,0,0,0,H3
1371378798403,1371378798903,4,0,0,0,H3
1371378798903,1371378799403,1,0,0,0,H3
1371378799403,1371378799903,1,0,0,0,H3
1371378799903,1371378800403,1,0,0,0,H3
1371378800403,1371378800903,0,0,0,0,H2
1371378800903,1371378801403,0,0,0,0,H2
1371378801403,1371378801903,0,0,0,0,H2
1371378801903,1371378802403,0,0,0,0,H2
1371378802403,1371378802903,0,0,0,0,H2
1371378802903,1371378803403,0,0,0,0,H2
1371378803403,1371378803903,0,0,0,0,H2
1371378803903,1371378804403,0,0,0,0,H2
1371378804403,1371378804903,0,0,0,0,H2
1371378804903,1371378805403,0,0,0,0,H2
1371378805403,1371378805903,0,0,0,0,H2
1371378805903,1371378806403,0,0,0,0,H2
1371378806403,1371378806903,0,0,0,0,H2
1371378806903,1371378807403,0,0,0,0,H2
1371378807403,1371378807903,0,0,0,0,H2
1371378807903,1371378808403,0,0,0,0,H2
1371378808403,1371378808903,0,0,0,0,H2
1371378808903,1371378809403,0,0,0,0,H2
1371378809403,1371378809903,0,0,0,0,H2
1371378809903,1371378810403,0,0,0,0,H2
1371378810403,1371378810903,0,0,0,0,H2
1371378810903,1371378811403,0,1,0,0,H4
1371378811403,1371378811903,0,3,0,0,H4
1371378811903,1371378812403,1,0,0,0,H3
1371378812403,1371378812903,4,0,0,0,H3
1371378812903,1371378813403,4,0,0,0,H3
1371378813403,1371378813903,1,0,0,0,H3
1371378813903,1371378814403,3,0,0,0,H3
1371378814403,1371378814903,0,1,0,0,H4
1371378814903,1371378815403,0,3,0,0,H4
1371378815403,1371378815903,1,0,0,0,H3
1371378815903,1371378816403,1,0,0,0,H3
1371378816403,1371378816903,2,0,0,0,H3
1371378816903,1371378817403,0,5,0,0,H4
1371378817403,1371378817903,0,0,0,0,H2
1371378817903,1371378818403,3,0,0,0,H3
1371378818403,1371378818903,2,0,0,0,H3
1371378818903,1371378819403,0,0,0,0,H2
1371378819403,1371378819903,3,0,0,0,H3
1371378819903,1371378820403,4,0,0,0,H3
1371378820403,1371378820903,3,0,0,0,H3
1371378820903,1371378821403,2,0,0,0,H3
1371378821403,1371378821903,3,0,0,0,H3
1371378821903,1371378822403,0,0,0,0,H2
1371378822403,1371378822903,0,0,0,0,H2
1371378822903,1371378823403,0,0,0,0,H2
1371378823403,1371378823903,0,0,0,0,H2
1371378823903,1371378824403,0,0,0,0,H2
1371378824403,1371378824903,0,0,0,0,H2
1371378824903,1371378825403,0,0,0,0,H2
1371378825403,1371378825903,0,0,0,0,H2
1371378825903,1371378826403,0,0,0,0,H2
1371378826403,1371378826903,0,0,0,0,H2
1371378826903,1371378827403,0,0,0,0,H2
1371378827403,1371378827903,0,0,0,0,H2
1371378827903,1371378828403,0,0,0,0,H2
1371378828403,1371378828903,0,0,0,0,H2
1371378828903,1371378829403,0,0,0,0,H2
1371378829403,1371378829903,0,0,0,0,H2
1371378829903,1371378830403,0,0,0,0,H2
1371378830403,1371378830903,0,1,0,0,H4
1371378830903,1371378831403,0,1,0,0,H4
1371378831403,1371378831903,0,1,0,0,H4
1371378831903,1371378832403,1,0,0,0,H3
1371378832403,1371378832903,1,0,0,0,H3
1371378832903,1371378833403,3,0,0,0,H3
1371378833403,1371378833903,6,0,0,0,H3
1371378833903,1371378834403,3,0,0,0,H3
1371378834403,1371378834903,4,0,0,0,H3
1371378834903,1371378835403,1,0,0,0,H3
1371378835403,1371378835903,0,0,0,0,H2
1371378835903,1371378836403,0,0,0,0,H2
1371378836403,1371378836903,0,0,0,0,H2
1371378836903,1371378837403,0,0,0,0,H2
1371378837403,1371378837903,0,0,0,0,H2
1371378837903,1371378838403,0,0,0,0,H2
1371378838403,1371378838903,0,0,0,0,H2
1371378838903,1371378839403,0,0,0,0,H2
1371378839403,1371378839903,0,0,0,0,H2
1371378839903,1371378840403,0,0,0,0,H2
1371378840403,1371378840903,0,0,0,0,H2
1371378840903,1371378841403,0,0,0,0,H2
1371378841403,1371378841903,0,0,0,0,H2
1371378841903,1371378842403,0,0,0,0,H2
1371378842403,1371378842903,0,0,0,0,H2
1371378842903,1371378843403,0,0,0,0,H2
1371378843403,1371378843903,0,0,0,0,H2
1371378843903,1371378844403,0,0,0,0,H2
1371378844403,1371378844903,0,0,0,0,H2
1371378844903,1371378845403,0,0,0,0,H2
1371378845403,1371378845903,0,0,0,0,H2
1371378845903,1371378846403,0,0,0,0,H2
1371378846403,1371378846903,0,0,0,0,H2
1371378846903,1371378847403,0,0,0,0,H2
1371378847403,1371378847903,0,0,0,0,H2
1371378847903,1371378848403,0,0,0,0,H2
1371378848403,1371378848903,0,0,0,0,H2
1371378848903,1371378849403,0,0,0,0,H2
1371378849403,1371378849903,0,0,0,0,H2
1371378849903,1371378850403,0,0,0,0,H2
1371378850403,1371378850903,2,0,0,0,H3
1371378850903,1371378851403,4,0,0,0,H3
1371378851403,1371378851903,0,1,0,0,H4
1371378851903,1371378852403,1,1,0,0,H4
1371378852403,1371378852903,1,1,0,0,H4
1371378852903,1371378853403,2,0,0,0,H3
1371378853403,1371378853903,0,0,0,0,H2
1371378853903,1371378854403,0,0,0,0,H2
1371378854403,1371378854903,0,0,0,0,H2
1371378854903,1371378855403,0,0,0,0,H2
1371378855403,1371378855903,0,0,0,0,H2
1371378855903,1371378856403,0,0,0,0,H2
1371378856403,1371378856903,0,0,0,0,H2
1371378856903,1371378857403,0,0,0,0,H2
1371378857403,1371378857903,0,0,0,0,H2
1371378857903,1371378858403,0,0,0,0,H2
1371378858403,1371378858903,0,0,0,0,H2
1371378858903,1371378859403,0,0,0,0,H2
1371378859403,1371378859903,0,0,0,0,H2
1371378859903,1371378860403,0,0,0,0,H2
1371378860403,1371378860903,0,0,0,0,H2
1371378860903,1371378861403,0,0,0,0,H2
1371378861403,1371378861903,0,0,0,0,H2
1371378861903,1371378862403,0,0,0,0,H2
1371378862403,1371378862903,0,0,0,0,H2
1371378862903,1371378863403,0,0,0,0,H2
1371378863403,1371378863903,0,0,0,0,H2
1371378863903,1371378864403,0,0,0,0,H2
1371378864403,1371378864903,0,0,0,0,H2
1371378864903,1371378865403,2,0,0,0,H3
1371378865403,1371378865903,1,0,0,0,H3
1371378865903,1371378866403,3,0,0,0,H3
1371378866403,1371378866903,5,0,0,0,H3
1371378866903,1371378867403,1,0,0,0,H3
1371378867403,1371378867903,0,0,0,0,H2
1371378867903,1371378868403,0,0,0,0,H2
1371378868403,1371378868903,0,0,0,0,H2
1371378868903,1371378869403,0,0,0,0,H2
1371378869403,1371378869903,0,0,0,0,H2
1371378869903,1371378870403,0,0,0,0,H2
1371378870403,1371378870903,0,0,0,0,H2
1371378870903,1371378871403,0,0,0,0,H2
1371378871403,1371378871903,0,1,0,0,H4
1371378871903,1371378872403,0,0,0,0,H2
1371378872403,1371378872903,0,0,0,0,H2
1371378872903,1371378873403,0,0,0,0,H2
1371378873403,1371378873903,0,0,0,0,H2
1371378873903,1371378874403,0,0,0,0,H2
1371378874403,1371378874903,0,0,0,0,H2
1371378874903,1371378875403,0,0,0,0,H2
1371378875403,1371378875903,0,0,0,0,H2
1371378875903,1371378876403,0,2,0,0,H4
1371378876403,1371378876903,0,0,0,0,H2
1371378876903,1371378877403,2,0,0,0,H3
1371378877403,1371378877903,3,0,0,0,H3
1371378877903,1371378878403,3,0,0,0,H3
1371378878403,1371378878903,3,0,0,0,H3
1371378878903,1371378879403,1,0,0,0,H3
1371378879403,1371378879903,4,0,0,0,H3
1371378879903,1371378880403,2,0,0,0,H3
1371378880403,1371378880903,0,0,0,0,H2
1371378880903,1371378881403,0,0,0,0,H2
1371378881403,1371378881903,3,0,0,0,H3
1371378881903,1371378882403,3,0,0,0,H3
1371378882403,1371378882903,1,0,0,0,H3
1371378882903,1371378883403,0,0,0,0,H2
1371378883403,1371378883903,0,4,0,0,H4
1371378883903,1371378884403,0,3,0,0,H4
1371378884403,1371378884903,0,2,0,0,H4
1371378884903,1371378885403,0,0,0,0,H2
1371378885403,1371378885903,0,0,0,0,H2
1371378885903,1371378886403,0,0,0,0,H2
1371378886403,1371378886903,0,0,0,0,H2
1371378886903,1371378887403,2,0,0,0,H3
1371378887403,1371378887903,4,0,0,0,H3
1371378887903,1371378888403,2,0,0,0,H3
1371378888403,1371378888903,2,0,0,0,H3
1371378888903,1371378889403,1,0,0,0,H3
1371378889403,1371378889903,3,0,0,0,H3
1371378889903,1371378890403,1,0,0,0,H3
1371378890403,1371378890903,0,1,0,0,H4
1371378890903,1371378891403,0,1,0,0,H4
1371378891403,1371378891903,0,2,0,0,H4
1371378891903,1371378892403,1,1,0,0,H4
1371378892403,1371378892903,0,0,0,0,H2
1371378892903,1371378893403,1,1,0,0,H4
1371378893403,1371378893903,0,0,0,0,H2
1371378893903,1371378894403,0,0,0,0,H2
1371378894403,1371378894903,1,1,0,0,H4
1371378894903,1371378895403,0,3,0,0,H4
1371378895403,1371378895903,0,3,0,0,H4
1371378895903,1371378896403,0,1,0,0,H4
1371378896403,1371378896903,0,0,0,0,H2
1371378896903,1371378897403,0,0,0,0,H2
1371378897403,1371378897903,0,0,0,0,H2
1371378897903,1371378898403,0,0,0,0,H2
1371378898403,1371378898903,0,0,0,0,H2
1371378898903,1371378899403,0,0,0,0,H2
1371378899403,1371378899903,0,0,0,0,H2
1371378899903,1371378900403,0,0,0,0,H2
1371378900403,1371378900903,0,0,0,0,H2
1371378900903,1371378901403,0,0,0,0,H2
1371378901403,1371378901903,0,0,0,0,H2
1371378901903,1371378902403,0,0,0,0,H2
1371378902403,1371378902903,0,0,0,0,H2
1371378902903,1371378903403,0,0,0,0,H2
1371378903403,1371378903903,0,0,0,0,H2
1371378903903,1371378904403,0,0,0,0,H2
1371378904403,1371378904903,0,0,0,0,H2
1371378904903,1371378905403,0,0,0,0,H2
1371378905403,1371378905903,0,0,0,0,H2
1371378905903,1371378906403,0,0,0,0,H2
1371378906403,1371378906903,0,0,0,0,H2
1371378906903,1371378907403,0,0,0,0,H2
1371378907403,1371378907903,0,0,0,0,H2
1371378907903,1371378908403,0,0,0,0,H2
1371378908403,1371378908903,1,0,0,0,H3
1371378908903,1371378909403,4,0,0,0,H3
1371378909403,1371378909903,4,0,0,0,H3
1371378909903,1371378910403,3,0,0,0,H3
1371378910403,1371378910903,0,0,0,0,H2
1371378910903,1371378911403,0,0,0,0,H2
1371378911403,1371378911903,0,0,0,0,H2
1371378911903,1371378912403,0,0,0,0,H2
1371378912403,1371378912903,1,0,0,0,H3
1371378912903,1371378913403,3,0,0,0,H3
1371378913403,1371378913903,0,0,0,0,H2
1371378913903,1371378914403,0,0,0,0,H2
1371378914403,1371378914903,0,0,0,0,H2
1371378914903,1371378915403,0,0,0,0,H2
1371378915403,1371378915903,0,0,0,0,H2
1371378915903,1371378916403,0,0,0,0,H2
1371378916403,1371378916903,0,0,0,0,H2
1371378916903,1371378917403,0,0,0,0,H2
1371378917403,1371378917903,0,0,0,0,H2
1371378917903,1371378918403,0,0,0,0,H2
1371378918403,1371378918903,0,0,0,0,H2
1371378918903,1371378919403,0,0,0,0,H2
1371378919403,1371378919903,0,0,0,0,H2
1371378919903,1371378920403,0,0,0,0,H2
1371378920403,1371378920903,0,0,0,0,H2
1371378920903,1371378921403,0,0,0,0,H2
1371378921403,1371378921903,0,0,0,0,H2
1371378921903,1371378922403,0,0,0,0,H2
1371378922403,1371378922903,0,0,0,0,H2
1371378922903,1371378923403,0,0,0,0,H2
1371378923403,1371378923903,0,0,0,0,H2
1371378923903,1371378924403,3,0,0,0,H3
1371378924403,1371378924903,2,0,0,0,H3
1371378924903,1371378925403,0,0,0,0,H2
1371378925403,1371378925903,3,0,0,0,H3
1371378925903,1371378926403,0,0,0,0,H2
1371378926403,1371378926903,0,0,0,0,H2
1371378926903,1371378927403,0,0,0,0,H2
1371378927403,1371378927903,0,0,0,0,H2
1371378927903,1371378928403,0,0,0,0,H2
1371378928403,1371378928903,0,0,0,0,H2
1371378928903,1371378929403,0,0,0,0,H2
1371378929403,1371378929903,0,0,0,0,H2
1371378929903,1371378930403,0,0,0,0,H2
1371378930403,1371378930903,0,0,0,0,H2
1371378930903,1371378931403,0,0,0,0,H2
1371378931403,1371378931903,0,0,0,0,H2
1371378931903,1371378932403,0,0,0,0,H2
1371378932403,1371378932903,0,0,0,0,H2
1371378932903,1371378933403,0,0,0,0,H2
1371378933403,1371378933903,0,0,0,0,H2
1371378933903,1371378934403,0,0,0,0,H2
1371378934403,1371378934903,0,0,0,0,H2
1371378934903,1371378935403,0,2,0,0,H4
1371378935403,1371378935903,0,1,0,0,H4
1371378935903,1371378936403,0,0,0,0,H2
1371378936403,1371378936903,3,0,0,0,H3
1371378936903,1371378937403,2,0,0,0,H3
1371378937403,1371378937903,3,0,0,0,H3
1371378937903,1371378938403,1,0,0,0,H3
1371378938403,1371378938903,0,0,0,0,H2
1371378938903,1371378939403,0,0,0,0,H2
1371378939403,1371378939903,0,0,0,0,H2
1371378939903,1371378940403,0,0,0,0,H2
1371378940403,1371378940903,0,0,0,0,H2
1371378940903,1371378941403,0,0,0,0,H2
1371378941403,1371378941903,0,0,0,0,H2
1371378941903,1371378942403,0,0,0,0,H2
1371378942403,1371378942903,0,0,0,0,H2
1371378942903,1371378943403,0,0,0,0,H2
1371378943403,1371378943903,0,0,0,0,H2
1371378943903,1371378944403,0,0,0,0,H2
1371378944403,1371378944903,0,0,0,0,H2
1371378944903,1371378945403,0,0,0,0,H2
1371378945403,1371378945903,0,0,0,0,H2
1371378945903,1371378946403,0,0,0,0,H2
1371378946403,1371378946903,0,0,0,0,H2
1371378946903,1371378947403,0,0,0,0,H2
1371378947403,1371378947903,0,0,0,0,H2
1371378947903,1371378948403,0,0,0,0,H2
1371378948403,1371378948903,0,0,0,0,H2
1371378948903,1371378949403,0,0,0,0,H2
1371378949403,1371378949903,0,0,0,0,H2
1371378949903,1371378950403,0,0,0,0,H2
1371378950403,1371378950903,0,0,0,0,H2
1371378950903,1371378951403,0,0,0,0,H2
1371378951403,1371378951903,0,0,0,0,H2
1371378951903,1371378952403,0,0,0,0,H2
1371378952403,1371378952903,0,0,0,0,H2
1371378952903,1371378953403,2,0,0,0,H3
1371378953403,1371378953903,4,0,0,0,H3
1371378953903,1371378954403,0,0,0,0,H2
1371378954403,1371378954903,2,0,0,0,H3
1371378954903,1371378955403,5,0,0,0,H3
1371378955403,1371378955903,1,0,0,0,H3
1371378955903,1371378956403,1,0,0,0,H3
1371378956403,1371378956903,2,0,0,0,H3
1371378956903,1371378957403,1,0,0,0,H3
1371378957403,1371378957903,3,0,0,0,H3
1371378957903,1371378958403,1,0,0,0,H3
1371378958403,1371378958903,1,0,0,0,H3
1371378958903,1371378959403,0,0,0,0,H2
1371378959403,1371378959903,0,0,0,0,H2
1371378959903,1371378960403,0,0,0,0,H2
1371378960403,1371378960903,0,0,0,0,H2
1371378960903,1371378961403,0,0,0,0,H2
1371378961403,1371378961903,0,0,0,0,H2
1371378961903,1371378962403,0,0,0,0,H2
1371378962403,1371378962903,0,0,0,0,H2
1371378962903,1371378963403,0,0,0,0,H2
1371378963403,1371378963903,0,0,0,0,H2
1371378963903,1371378964403,0,0,0,0,H2
1371378964403,1371378964903,0,0,0,0,H2
1371378964903,1371378965403,0,0,0,0,H2
1371378965403,1371378965903,0,0,0,0,H2
1371378965903,1371378966403,0,0,0,0,H2
1371378966403,1371378966903,0,0,0,0,H2
1371378966903,1371378967403,0,0,0,0,H2
1371378967403,1371378967903,0,2,0,0,H4
1371378967903,1371378968403,0,3,0,0,H4
1371378968403,1371378968903,0,2,0,0,H4
1371378968903,1371378969403,0,6,0,0,H4
1371378969403,1371378969903,0,4,0,0,H4
1371378969903,1371378970403,0,3,0,0,H4
1371378970403,1371378970903,0,2,0,0,H4
1371378970903,1371378971403,0,0,0,0,H2
1371378971403,1371378971903,1,0,0,0,H3
1371378971903,1371378972403,3,0,0,0,H3
1371378972403,1371378972903,2,0,0,0,H3
1371378972903,1371378973403,1,0,0,0,H3
1371378973403,1371378973903,2,0,0,0,H3
1371378973903,1371378974403,0,0,0,0,H2
1371378974403,1371378974903,2,0,0,0,H3
1371378974903,1371378975403,4,0,0,0,H3
1371378975403,1371378975903,3,0,0,0,H3
1371378975903,1371378976403,3,0,0,0,H3
1371378976403,1371378976903,4,0,0,0,H3
1371378976903,1371378977403,1,0,0,0,H3
1371378977403,1371378977903,3,0,0,0,H3
1371378977903,1371378978403,5,0,0,0,H3
1371378978403,1371378978903,3,0,0,0,H3
1371378978903,1371378979403,3,0,0,0,H3
1371378979403,1371378979903,1,0,0,0,H3
1371378979903,1371378980403,0,1,0,0,H4
1371378980403,1371378980903,0,0,0,0,H2
1371378980903,1371378981403,0,0,0,0,H2
1371378981403,1371378981903,0,0,0,0,H2
1371378981903,1371378982403,0,0,0,0,H2
1371378982403,1371378982903,0,0,0,0,H2
1371378982903,1371378983403,0,0,0,0,H2
1371378983403,1371378983903,0,0,0,0,H2
1371378983903,1371378984403,0,0,0,0,H2
1371378984403,1371378984903,0,0,0,0,H2
1371378984903,1371378985403,0,0,0,0,H2
1371378985403,1371378985903,0,0,0,0,H2
1371378985903,1371378986403,0,0,0,0,H2
1371378986403,1371378986903,0,0,0,0,H2
1371378986903,1371378987403,0,0,0,0,H2
1371378987403,1371378987903,0,0,0,0,H2
1371378987903,1371378988403,0,0,0,0,H2
1371378988403,1371378988903,0,0,0,0,H2
1371378988903,1371378989403,0,0,0,0,H2
1371378989403,1371378989903,0,0,0,0,H2
1371378989903,1371378990403,0,0,0,0,H2
1371378990403,1371378990903,0,0,0,0,H2
1371378990903,1371378991403,0,0,0,0,H2
1371378991403,1371378991903,0,0,0,0,H2
1371378991903,1371378992403,0,0,0,0,H2
1371378992403,1371378992903,0,0,0,0,H2
1371378992903,1371378993403,0,0,0,0,H2
1371378993403,1371378993903,0,0,0,0,H2
1371378993903,1371378994403,0,0,0,0,H2
1371378994403,1371378994903,0,0,0,0,H2
1371378994903,1371378995403,0,0,0,0,H2
1371378995403,1371378995903,0,0,0,0,H2
1371378995903,1371378996403,1,0,0,0,H3
1371378996403,1371378996903,0,0,0,0,H2
1371378996903,1371378997403,0,0,0,0,H2
1371378997403,1371378997903,0,0,0,0,H2
1371378997903,1371378998403,0,0,0,0,H2
1371378998403,1371378998903,0,0,0,0,H2
1371378998903,1371378999403,0,0,0,0,H2
1371378999403,1371378999903,0,0,0,0,H2
1371378999903,1371379000403,0,0,0,0,H2
1371379000403,1371379000903,0,0,0,0,H2
1371379000903,1371379001403,0,0,0,0,H2
1371379001403,1371379001903,0,0,0,0,H2
1371379001903,1371379002403,0,0,0,0,H2
1371379002403,1371379002903,0,0,0,0,H2
1371379002903,1371379003403,0,0,0,0,H2
1371379003403,1371379003903,0,0,0,0,H2
1371379003903,1371379004403,0,0,0,0,H2
1371379004403,1371379004903,0,0,0,0,H2
1371379004903,1371379005403,0,0,0,0,H2
1371379005403,1371379005903,0,0,0,0,H2
1371379005903,1371379006403,0,0,0,0,H2
1371379006403,1371379006903,0,0,0,0,H2
1371379006903,1371379007403,0,0,0,0,H2
1371379007403,1371379007903,0,0,0,0,H2
1371379007903,1371379008403,0,0,0,0,H2
1371379008403,1371379008903,0,0,0,0,H2
1371379008903,1371379009403,0,0,0,0,H2
1371379009403,1371379009903,0,0,0,0,H2
